"X1","X2","cluster"
10.1657591762916,2.09044024178808,"Cluster 4"
6.94770829011231,0.749231646055909,"Cluster 4"
11.4067665822355,0.0360641321587467,"Cluster 4"
10.5914744690128,1.45655488708168,"Cluster 4"
8.61883605476725,0.406734807884884,"Cluster 4"
10.3635280533627,0.0486369341344935,"Cluster 4"
9.34614383766113,2.55121118730306,"Cluster 4"
7.92047703954561,-0.0800284573457841,"Cluster 4"
9.54810649555018,1.48432638128338,"Cluster 4"
10.9342730787528,1.4270489781681,"Cluster 4"
11.737051555622,1.96429125818289,"Cluster 4"
10.7159766890355,0.708137307224599,"Cluster 4"
8.44238565160251,0.14566344272819,"Cluster 4"
10.1589556623411,3.96963789070795,"Cluster 4"
8.77280758495545,2.06282039697988,"Cluster 4"
10.8732171315972,0.477654196058045,"Cluster 4"
9.29908700127823,1.67187406595194,"Cluster 4"
8.34505028980292,-0.00167691057134434,"Cluster 4"
11.4843811951252,0.243716644057292,"Cluster 4"
10.1395288749164,0.60616284540999,"Cluster 4"
8.59378467008136,-0.418755816888987,"Cluster 4"
9.666121039971,0.12039149512973,"Cluster 4"
7.75279440654579,1.61467503563305,"Cluster 4"
8.66593823756727,0.958555839219365,"Cluster 4"
8.70301561408594,0.580696930604818,"Cluster 4"
11.0260242043852,1.61577830348796,"Cluster 4"
9.97396874962386,-0.850510374980388,"Cluster 4"
9.47640241560272,-0.446359066182099,"Cluster 4"
10.222789163487,3.16046840137121,"Cluster 4"
10.6605096102355,0.969533383217502,"Cluster 4"
10.4998729341795,-0.41889004376294,"Cluster 4"
10.2261721080787,1.21287479192945,"Cluster 4"
7.99187198076542,1.93375937542276,"Cluster 4"
9.80778978486894,1.50787172383649,"Cluster 4"
8.51755043271222,2.08468908118926,"Cluster 4"
11.0831832170002,0.854147959338392,"Cluster 4"
11.1518610809641,0.581331097332475,"Cluster 4"
11.3974243377413,1.22328427469739,"Cluster 4"
11.4428381024211,1.13650990099775,"Cluster 4"
11.3188634488108,2.4890113016051,"Cluster 4"
12.1742893528516,3.07238857167132,"Cluster 4"
10.4872698338256,1.6837587832551,"Cluster 4"
11.8410726118281,3.08078471359376,"Cluster 4"
13.1112073793984,1.14951260998881,"Cluster 4"
12.4882396227165,-0.242019735380953,"Cluster 4"
9.68498691054597,0.600199672713002,"Cluster 4"
10.6351797409859,2.10286292520609,"Cluster 4"
11.681637370295,0.954200585261314,"Cluster 4"
9.80745001375469,-0.300346452147416,"Cluster 4"
9.56377150507902,1.37418842820379,"Cluster 4"
10.2477866228452,0.963801772533512,"Cluster 4"
7.91774817948721,0.37169597684802,"Cluster 4"
9.08449701914027,-0.236597004165918,"Cluster 4"
7.54444568458117,-0.664233506256809,"Cluster 4"
9.66087963349496,1.74603337413615,"Cluster 4"
