"index","singlePointScore","singlePointContribution"
87,0.0850207818836518,0.742891741935498
88,0.193994060876021,0.9184170721973
89,0.169269048376589,0.892108845347308
90,0.301802279189329,0.977389486195615
91,0.333759235691307,0.984712145650532
92,0.0452858203414997,0.637646477537397
93,0.133174956693888,0.840508126649896
94,0.145211745425713,0.859631401871696
95,0.0677394770495841,0.699597869280746
96,0.0530852638011404,0.659821795962602
97,0.111402025216587,0.800638387548873
98,0.168741531669997,0.891473554072341
99,0.0641883590027613,0.690202461180356
100,0.166503088243464,0.888741122695249
101,0.0525014267028266,0.658184448093988
102,0.39732345499447,0.993025996935995
103,0.154135740743546,0.872539642368505
104,0.0721929811271206,0.711147377208021
105,0.0229522900474221,0.571125071204276
106,0.0255254559136201,0.578972251692282
107,0.192807498649052,0.917300638197987
108,0.0374752157730204,0.614836375327113
109,0.0735100550985055,0.714512056762398
110,0.139505716911858,0.850816714247757
111,0.0581880116560359,0.673966902215853
112,0.0927065436419555,0.760781864496727
113,0.0829151200197972,0.73784050230176
114,0.105993565949023,0.789645830382583
115,0.0735100550985055,0.714512056762398
116,0.168741531669997,0.891473554072341
117,0.0787979460529572,0.727780856182275
118,0.176486723948014,0.900477489968785
119,0.0754178597942518,0.71934387288773
120,0.0337817599200036,0.603864587377456
121,0.0671758424560949,0.698117501814171
122,0.0822491780676636,0.736229733213305
123,0.068775193159009,0.702307307179237
124,0.0729324424647364,0.713039350154114
125,0.431369675396349,0.99542909090483
126,0.0893381613967043,0.75304775631574
127,0.018481609421794,0.557408002368318
128,0.0219401138332096,0.568028260792204
129,0.105803253331358,0.789251044384353
130,0.187154397022357,0.911788691104445
131,0.0597533445449449,0.678244813629534
132,0.0435287972320002,0.632564914883721
133,0.0677394770495841,0.699597869280746
134,0.273267477740911,0.968026684729067
135,0.0910073279497396,0.756901193680882
136,0.237355978768642,0.950836242382041
137,0.207807104446992,0.93043672864291
138,0.145216530561742,0.859638607622149
139,0.0862145786302643,0.745727095431209
140,0.0504899777282851,0.652514676836796
141,0.384467069678651,0.991822200185256
142,0.245324909473812,0.955282270100653
143,0.0831662197172858,0.73844620899898
144,0.0686691780564409,0.702030618545093
145,0.0665216985086538,0.69639423558704
146,0.0597951608260231,0.67835868880533
147,0.179732739420936,0.904049471287279
148,0.0717952130122031,0.710126596452759
149,0.0429756167087804,0.630958859414555
150,0.088805938113924,0.751810469597156
151,0.012892848304875,0.540138889064091
152,0.0598423303991233,0.678487116762726
153,0.0210019480034858,0.565153127416126
154,0.0235532980824104,0.572961273499404
155,0.0181476725805393,0.556379615785575
156,0.014498835911499,0.545113081383099
157,0.0233326922289166,0.572287508328999
158,0.0235691363074967,0.57300963556022
159,0.0182351812291361,0.556649153114682
160,0.0172663363786494,0.553663168052888
161,0.0185567827725002,0.5576394374899
162,0.0239608006033396,0.574205137219428
163,0.0234321924760995,0.572591431173338
164,0.0279246019120343,0.586253051948165
165,0.0487428854243998,0.647554650799204
166,0.0237436738285185,0.573542493686329
167,0.0217684956519933,0.567502650680027
168,0.108703240761784,0.795207927236299
169,0.0206557782727048,0.564091125787922
170,0.0423025622853282,0.62900085589827
171,0.0497054931846532,0.650291527440314
172,0.02152716402902,0.5667632742956
173,0.0206595617707613,0.564102736241899
174,0.0252900681843305,0.578256001481612
175,0.369220489977728,0.990125191985093
176,0.0212845375715245,0.566019631084174
177,0.019664573327475,0.56104702259148
178,0.02152716402902,0.5667632742956
179,0.0242191264033453,0.574993167738042
180,0.025586080262345,0.579156668970933
181,0.018325783171472,0.556928183026779
182,0.0247060487149574,0.576477499867746
183,0.0252900681843305,0.578256001481612
184,0.0240722391406451,0.574545130261648
185,0.0148499310637396,0.546199357858488
186,0.0234147437742728,0.572538138184637
187,0.105534849426036,0.788693342602856
188,0.0194723977192956,0.560456290003071
189,0.0237436738285185,0.573542493686329
190,0.227065385916802,0.944473082982746
191,0.0742910170749815,0.716495997882648
192,0.0206595617707613,0.564102736241899
193,0.0235691363074967,0.57300963556022
194,0.0916657323657005,0.758409913317405
195,0.0233326922289166,0.572287508328999
196,0.0257592962946129,0.579683464575701
197,0.0252900681843305,0.578256001481612
198,0.0190832739925963,0.559259631525999
199,0.0457200121655526,0.638897546503282
200,0.0169185617825452,0.55259036816797
201,0.025586080262345,0.579156668970933
202,0.075822602900766,0.720362512898765
203,0.0223870505886096,0.569396359674641
204,0.359647301385291,0.988885981886052
205,0.0169558454413689,0.552705402785468
206,0.0237515971496245,0.573566679320751
207,0.0646352438525521,0.691393704700255
208,0.0671758424560949,0.698117501814171
209,0.0201447282699271,0.562522221380065
210,0.0270467504002344,0.583593189150366
211,0.0237436738285185,0.573542493686329
212,0.0233326922289167,0.572287508328999
213,0.0213627158361488,0.56625927787595
214,0.019659308415274,0.561030840965503
215,0.025586080262345,0.579156668970933
216,0.0233326922289167,0.572287508328999
217,0.0864587973273943,0.746304586759549
218,0.0144988359114989,0.545113081383099
219,0.0675851097677379,0.699192840708931
220,0.0255665146533743,0.579097153442333
221,0.0757670358418052,0.720222798140605
222,0.0246905948719502,0.576430411485325
223,0.0242196061795171,0.574994630956255
224,0.0229630471342211,0.571157953674244
225,0.0247638603408038,0.576653641523037
226,0.0247638603408038,0.576653641523037
227,0.075822602900766,0.720362512898765
228,0.237725583180562,0.951051419952787
229,0.0228409314728119,0.570784631323015
230,0.0217684956519933,0.567502650680027
231,0.068775193159009,0.702307307179237
232,0.0206595617707613,0.564102736241899
233,0.0222521072274492,0.568983401007925
234,0.0717952130122031,0.710126596452759
235,0.0224546485260771,0.569603189135766
236,0.0237436738285185,0.573542493686329
237,0.0219125393290204,0.567943819440642
238,0.0734102013320383,0.714257789843294
239,0.0215704336671566,0.566895863017312
240,0.0261361857289315,0.580829056205079
241,0.0423025622853282,0.629000855898269
242,0.0201447282699271,0.562522221380065
243,0.0195867359564465,0.560807777429851
244,0.10909587442995,0.796004755569952
245,0.0278016150781026,0.585880704846786
246,0.0177578544409597,0.555178527173736
247,0.0201674418839548,0.562591978131216
248,0.0210019480034858,0.565153127416126
249,0.338882222525239,0.985645385461739
250,0.0237443752556701,0.573544634780057
251,0.0237366988369215,0.573521202500305
252,0.025586080262345,0.579156668970933
253,0.018481609421794,0.557408002368318
254,0.356726057906459,0.988478077394711
255,0.0247638603408037,0.576653641523037
256,0.0202722098490472,0.562913703426022
257,0.142041573867855,0.854789196495803
258,0.0224239428510826,0.569509241964834
259,0.370671383623977,0.990300667842022
260,0.0703702356963572,0.706452263150611
261,0.0423025622853283,0.62900085589827
262,0.0219401138332095,0.568028260792204
263,0.0252900681843305,0.578256001481612
264,0.0210019480034858,0.565153127416126
265,0.0249346241837493,0.577173814402623
266,0.0247638603408037,0.576653641523037
267,0.0210019480034858,0.565153127416126
268,0.0247638603408037,0.576653641523037
269,0.0955923117411611,0.767274505821466
270,0.0217684956519933,0.567502650680027
271,0.02152716402902,0.566763274295601
272,0.0277839391138787,0.585827182145539
273,0.0235691363074968,0.57300963556022
274,0.024606735047397,0.57617486357792
275,0.0237436738285185,0.573542493686329
276,0.0169185617825452,0.55259036816797
277,0.0210019480034858,0.565153127416126
278,0.0286034220666739,0.588306420236239
279,0.0252900681843305,0.578256001481612
280,0.0173305253801594,0.553861121154172
281,0.0247638603408037,0.576653641523037
282,0.0185567827725002,0.5576394374899
283,0.0149329070900818,0.546456019005814
284,0.0206595617707613,0.564102736241899
285,0.0143751546646869,0.54473031297554
286,0.0247638603408037,0.576653641523037
287,0.0233326922289166,0.572287508328999
288,0.336444075774334,0.985208451688893
289,0.0457200121655526,0.638897546503282
290,0.0677394770495841,0.699597869280746
291,0.0133357574655697,0.541511543968381
292,0.0423025622853283,0.62900085589827
293,0.018325783171472,0.556928183026779
294,0.0652275527880046,0.692968682869589
295,0.0689851976425313,0.702854960208174
296,0.0169558454413689,0.552705402785469
297,0.0233326922289166,0.572287508328999
298,0.0446577638726859,0.635833511161439
299,0.0235691363074967,0.57300963556022
300,0.0233326922289166,0.572287508328999
301,0.106444732310147,0.790579564793573
302,0.0398383406814842,0.621796288221705
303,0.0435202945320668,0.632540251042978
304,0.0629126453848057,0.686787957417405
305,0.0982784368387296,0.773206747545853
306,0.0551790575175875,0.665662221913632
307,0.0427405698730865,0.630275563517604
308,0.0374752157730204,0.614836375327113
309,0.0480515391836847,0.645583016378166
310,0.0429756167087804,0.630958859414555
311,0.0386426122044958,0.618280679856905
312,0.083091058992268,0.738264999907874
313,0.083123675354824,0.738343646426996
314,0.0415897621937498,0.626922596716843
315,0.031297958678646,0.5964262187077
316,0.0998221797999082,0.776567368112981
317,0.0333026781610936,0.6024334762047
318,0.0454425009300923,0.638098149005054
319,0.0552610739915863,0.665889982622723
320,0.264779984748168,0.964580634381171
321,0.0600028281542758,0.678923899623693
322,0.0429756167087804,0.630958859414555
323,0.0645112595892105,0.691063458874126
324,0.0496031367261085,0.650000974784455
325,0.0416425010984349,0.627076525452893
326,0.0414117792625588,0.626402929258234
327,0.0545409552091066,0.663887571879087
328,0.0494494007286987,0.649564365157832
329,0.0347700483311365,0.606811162131159
330,0.0406384558277655,0.62414163443912
331,0.0606607275426873,0.680711047990952
332,0.0546605204813922,0.664220453575782
333,0.0510148023574685,0.653998280214589
334,0.0566367311586846,0.66969860978118
335,0.0429756167087804,0.630958859414555
336,0.0554493987647027,0.666412669938365
337,0.0435287972320002,0.63256491488372
338,0.0573942093541203,0.671786331398968
339,0.083123675354824,0.738343646426996
340,0.083123675354824,0.738343646426996
341,0.0547414006434051,0.664445539583423
342,0.0356679634651848,0.609481572541988
343,0.190169843570522,0.914768944268698
344,0.0454425009300924,0.638098149005054
345,0.0356679634651848,0.609481572541988
346,0.0428681019549617,0.630646372260644
347,0.0429756167087804,0.630958859414555
348,0.239225691761485,0.95191562011698
349,0.045708440020403,0.638864227172848
350,0.0356679634651848,0.609481572541988
351,0.0356679634651848,0.609481572541988
352,0.0607422768662032,0.680932204218145
353,0.0996359691282269,0.776163888729316
354,0.0498737936154418,0.650769028422051
355,0.141813907448652,0.854436170513069
356,0.151806483543677,0.869271600380119
357,0.0429756167087804,0.630958859414555
358,0.0363762996743694,0.61158356250324
359,0.0526057906458797,0.658477410846456
360,0.0415897621937499,0.626922596716843
361,0.0349443207126948,0.607329955339415
362,0.107328088622234,0.792398927112089
363,0.0292325096334005,0.590206612691495
364,0.0505325347164355,0.652635090139924
365,0.0469006824044473,0.642289942432933
366,0.0416420465736406,0.627075198943958
367,0.0518459766980287,0.656341763860733
368,0.0429756167087804,0.630958859414555
369,0.0584392249847229,0.674655424184439
370,0.0415897621937499,0.626922596716843
371,0.0368324672110864,0.612935052506932
372,0.0469006824044473,0.642289942432933
373,0.0933515648278615,0.762243796517512
374,0.0363762996743694,0.61158356250324
375,0.0416425010984349,0.627076525452893
376,0.0332711139392655,0.602339125850824
377,0.0974981692751339,0.771494625039132
378,0.0515340211808555,0.655463094744063
379,0.0413050416900242,0.62609114107296
380,0.0363762996743694,0.61158356250324
381,0.107328088622234,0.792398927112089
382,0.0427405698730865,0.630275563517604
383,0.0341523365099567,0.604970355068
384,0.119487043518224,0.816256743368145
385,0.0528557287800049,0.659178526849276
386,0.0494990323111014,0.649705346081967
387,0.0607422768662032,0.680932204218145
388,0.0454425009300924,0.638098149005054
389,0.0607422768662032,0.680932204218145
390,0.11996716058361,0.817153705008339
391,0.058439224984723,0.67465542418444
392,0.0469006824044474,0.642289942432933
393,0.0505325347164355,0.652635090139924
394,0.0504868591831685,0.652505852270255
395,0.0321230348115491,0.598902220138513
396,0.0457084400204029,0.638864227172848
397,0.0380814760945209,0.616626555482751
398,0.0982942063239551,0.773241256512272
399,0.0544278416637626,0.663572502525888
400,0.0356679634651848,0.609481572541988
401,0.0469006824044474,0.642289942432933
402,0.0454912150457808,0.638238530111504
403,0.0494990323111014,0.649705346081967
404,0.0411131817240631,0.625530440977138
405,0.0415897621937498,0.626922596716843
406,0.0983397822545666,0.773340971198022
407,0.0701707498144025,0.705935717397528
408,0.0799232863152683,0.73055431019162
409,0.0519856673181522,0.656734877037603
410,0.235364680393316,0.949661426561375
411,0.0429756167087804,0.630958859414555
412,0.0604552823356516,0.68015353401581
413,0.0560347635713529,0.668034711002902
414,0.0429756167087804,0.630958859414555
415,0.0713189804503836,0.708901651176479
416,0.0413050416900243,0.62609114107296
417,0.0505325347164356,0.652635090139924
418,0.350062105762869,0.987491374288458
419,0.037956759541233,0.616258545899959
420,0.0515340211808555,0.655463094744063
421,0.0371647879641834,0.613918528579895
422,0.331831506255889,0.984345719146338
423,0.0687954587922773,0.702360181565627
424,0.0435287972320002,0.63256491488372
425,0.0453274346115582,0.63776646495365
426,0.0429756167087804,0.630958859414555
427,0.019664573327475,0.56104702259148
428,0.0546605204813924,0.664220453575782
429,0.0790951014572289,0.728514943543665
430,0.050565580352408,0.652728577987123
431,0.0580927255831804,0.673705546794507
432,0.0454425009300925,0.638098149005054
433,0.0363762996743694,0.61158356250324
434,0.126444000020201,0.828922757170453
435,0.0983397822545666,0.773340971198022
436,0.083123675354824,0.738343646426996
437,0.0480515391836847,0.645583016378166
438,0.0429756167087804,0.630958859414555
439,0.0469006824044474,0.642289942432934
440,0.0415897621937498,0.626922596716843
441,0.0494494007286986,0.649564365157832
442,0.0974981692751339,0.771494625039132
443,0.0580927255831804,0.673705546794507
444,0.0415897621937498,0.626922596716843
445,0.0380814760945209,0.616626555482752
446,0.0427405698730865,0.630275563517604
447,0.0368087561676488,0.612864846301384
448,0.0455707695104768,0.638467734152942
449,0.0515340211808556,0.655463094744063
450,0.0950904700740315,0.766154295336962
